time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_imu_ax,gt_imu_ay,gt_imu_az,gt_imu_gx,gt_imu_gy,gt_imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
1.6555000000e+01,-6.5666154124e-02,7.5499485222e-01,1.0011060850e+01,4.1470606026e-01,4.5669647030e+00,1.1267664213e-01,-1.0448696358e-01,7.8903591279e-01,9.9825754955e+00,4.1495132936e-01,4.5674553710e+00,1.1222340726e-01,4.8594919963e+00,-1.0845445861e+00,7.3242876353e-02,3.1741545537e-01,-6.7921670264e-02,3.7963696044e-01,9.8889818076e-01,3.9856635362e-03,1.3587062397e-01,-6.0030626424e-02,4.9885924747e+00,-1.2981523854e+00,-9.0619363500e-01,3.3121842285e-01,-7.4456930811e-02,3.2814948439e-01,9.8497573543e-01,8.1046015454e-03,1.4723132815e-01,-8.9889109783e-02,0.0000000000e+00,1.0429835094e-04,1.4209384405e-04,1.0197208155e-04,5.4759572733e-07,7.0925653387e-07,4.7561353356e-07,9.2839513542e-09,9.2709305019e-09,1.6526278564e-06
1.6560000000e+01,8.6575356123e+00,2.0442600470e+00,3.1609011172e+00,4.2277433443e-01,4.7540654514e+00,8.7587967255e-02,8.6771054979e+00,2.0345131711e+00,3.1791677710e+00,4.2262135564e-01,4.7529118316e+00,8.7254054410e-02,4.8611375331e+00,-1.0848755143e+00,7.5103933724e-02,3.4290700624e-01,-6.4688575484e-02,3.5964000161e-01,9.8726506009e-01,5.7375989383e-03,1.4727199490e-01,-5.9881053794e-02,4.9902485668e+00,-1.2985246701e+00,-9.0455288757e-01,3.4603214005e-01,-7.2810179821e-02,3.2703416608e-01,9.8324692253e-01,1.0192986165e-02,1.5837179919e-01,-8.9665855226e-02,0.0000000000e+00,1.0430073932e-04,1.4212079393e-04,1.0197310260e-04,5.5893971837e-07,7.3696657226e-07,4.8512453415e-07,9.3026091542e-09,9.2895883019e-09,1.6526465142e-06
1.6565000000e+01,-7.0481706300e+00,2.4426532123e+00,2.4310851984e+01,4.0594406059e-01,3.7870233581e+00,6.0847908103e-02,-7.0411848446e+00,2.4321410659e+00,2.4338160485e+01,4.0666875242e-01,3.7873950684e+00,6.0168148175e-02,4.8628826308e+00,-1.0851643951e+00,7.7078166454e-02,3.4808951271e-01,-5.2477092814e-02,4.3386515636e-01,9.8564798240e-01,7.4286072972e-03,1.5769557141e-01,-5.9791114166e-02,4.9919787275e+00,-1.2988887210e+00,-9.0291771674e-01,3.9318082038e-01,-7.1014063631e-02,2.7934664789e-01,9.8130353579e-01,1.2331810462e-02,1.6994929396e-01,-8.9490416135e-02,0.0000000000e+00,1.0430312229e-04,1.4214896916e-04,1.0197414853e-04,5.6800705253e-07,8.0249637988e-07,4.9485544904e-07,9.3212669542e-09,9.3082461019e-09,1.6526651720e-06
1.6570000000e+01,-5.8353647886e-01,2.0413306445e+00,1.6021740719e+01,3.9875510203e-01,3.1220153909e+00,3.2671425702e-02,-5.9141554862e-01,2.0309397456e+00,1.6022272384e+01,3.9943594131e-01,3.1207298067e+00,3.3274249467e-02,4.8646627895e+00,-1.0853963509e+00,7.9402650143e-02,3.6363642583e-01,-4.3087087450e-02,4.8138376909e-01,9.8429001337e-01,8.9364798137e-03,1.6589144026e-01,-5.9777411749e-02,4.9939446316e+00,-1.2992437913e+00,-9.0152098350e-01,4.0301175916e-01,-5.9597650471e-02,3.5654853048e-01,9.7965115766e-01,1.4200217288e-02,1.7913930120e-01,-8.9392806700e-02,0.0000000000e+00,1.0430549814e-04,1.4218100205e-04,1.0197522179e-04,5.8129595474e-07,8.3044827838e-07,5.0433699994e-07,9.3399247542e-09,9.3269039019e-09,1.6526838298e-06
1.6575000000e+01,3.0496573619e+00,1.6611961694e+00,1.1695442315e+01,3.9890805627e-01,2.7361592202e+00,1.5810595908e-02,3.0415212179e+00,1.6633728157e+00,1.1684511127e+01,3.9943113648e-01,2.7352498124e+00,1.4619901617e-02,4.8665636925e+00,-1.0855930508e+00,8.1852905774e-02,3.9259419573e-01,-3.7410123241e-02,4.9441206824e-01,9.8306545671e-01,1.0357857859e-02,1.7290467732e-01,-5.9824703608e-02,4.9959596904e+00,-1.2995417795e+00,-8.9973824085e-01,4.3008138542e-01,-5.3856566772e-02,3.8342196773e-01,9.7821579908e-01,1.5888708609e-02,1.8668961771e-01,-8.9377771314e-02,0.0000000000e+00,1.0430767682e-04,1.4221384527e-04,1.0197632041e-04,5.9358978880e-07,8.7990680527e-07,5.1395697402e-07,9.3585825542e-09,9.3455617019e-09,1.6527024876e-06
1.6580000000e+01,5.0923972878e+00,1.3374657136e+00,9.2912455442e+00,4.0263100779e-01,2.4526526652e+00,6.0282370574e-03,5.0731495606e+00,1.3344052287e+00,9.2996940230e+00,4.0019298542e-01,2.4535093297e+00,5.2669428477e-03,4.8686337567e+00,-1.0857700394e+00,8.4306759187e-02,4.2907325380e-01,-3.4472566678e-02,4.8825427436e-01,9.8192836341e-01,1.1727660908e-02,1.7913665018e-01,-5.9910029796e-02,4.9981100974e+00,-1.2998110624e+00,-8.9782113101e-01,4.6671727771e-01,-5.2032624158e-02,3.8311177149e-01,9.7690309253e-01,1.7482620400e-02,1.9328672811e-01,-8.9414464912e-02,0.0000000000e+00,1.0430977118e-04,1.4224890959e-04,1.0197744603e-04,6.0528175353e-07,9.4476989115e-07,5.2367352374e-07,9.3772403542e-09,9.3642195019e-09,1.6527211454e-06
1.6585000000e+01,-2.3675982435e+00,1.1130733148e-01,1.9194616807e+01,3.0922827279e-01,1.3174902301e+00,1.3638738125e-02,-2.3740596614e+00,1.1252157096e-01,1.9191021647e+01,3.0966904779e-01,1.3171212968e+00,1.3365033452e-02,4.8708498713e+00,-1.0859409357e+00,8.6883932312e-02,4.5077590224e-01,-3.4768942759e-02,5.4146722190e-01,9.8109589232e-01,1.2864418849e-02,1.8353879819e-01,-5.9990552233e-02,5.0004436837e+00,-1.3000712255e+00,-8.9590557216e-01,5.0848179631e-01,-5.2925011843e-02,3.6732049728e-01,9.7568282794e-01,1.9016771223e-02,1.9918270259e-01,-8.9485376867e-02,0.0000000000e+00,1.0431185915e-04,1.4228698061e-04,1.0197859981e-04,6.1664855247e-07,1.0217019925e-06,5.3346416565e-07,9.3958981542e-09,9.3828773019e-09,1.6527398032e-06
1.6590000000e+01,2.3613433017e+00,-3.2855201487e-01,1.1716588617e+01,2.6176824002e-01,6.5586271307e-01,1.4512161425e-02,2.3093534512e+00,-3.4934331316e-01,1.1706572134e+01,2.6127101466e-01,6.5427353649e-01,1.5350512935e-02,4.8731802709e+00,-1.0861264279e+00,8.9662634432e-02,4.7750025999e-01,-3.9190799357e-02,5.6169540322e-01,9.8068362709e-01,1.3682735057e-02,1.8565025761e-01,-6.0053211223e-02,5.0029860927e+00,-1.3003358505e+00,-8.9406896967e-01,5.3485012099e-01,-5.7383007176e-02,4.1120121535e-01,9.7500954138e-01,2.0072463927e-02,2.0232536108e-01,-8.9542943143e-02,0.0000000000e+00,1.0431399489e-04,1.4232848273e-04,1.0197978259e-04,6.3198771956e-07,1.0803875119e-06,5.4314035377e-07,9.4145559542e-09,9.4015351019e-09,1.6527584610e-06
1.6595000000e+01,4.6415709602e+00,-6.6382966058e-01,7.9996553001e+00,2.4114654380e-01,3.3751948993e-01,1.6270229719e-02,4.6451189357e+00,-6.2680027168e-01,7.9888060355e+00,2.4041380650e-01,3.3837958882e-01,1.5030464091e-02,4.8756627479e+00,-1.0863414819e+00,9.2447752853e-02,5.0980830293e-01,-4.5911816176e-02,5.5289387847e-01,9.8046876912e-01,1.4363964164e-02,1.8671022163e-01,-6.0116241093e-02,5.0056603433e+00,-1.3006227656e+00,-8.9201296359e-01,5.6810331925e-01,-6.5379485492e-02,4.1118528082e-01,9.7466639016e-01,2.0864658691e-02,2.0386439887e-01,-8.9606923703e-02,0.0000000000e+00,1.0431624876e-04,1.4237215860e-04,1.0198099400e-04,6.4578526830e-07,1.1517756436e-06,5.5290395130e-07,9.4332137542e-09,9.4201929019e-09,1.6527771188e-06
1.6600000000e+01,5.7176559195e+00,-8.2397093496e-01,6.0906300019e+00,2.2967782552e-01,1.6189841193e-01,1.6448273630e-02,5.7316138372e+00,-8.1732150566e-01,6.0883084862e+00,2.2830059928e-01,1.6263980903e-01,1.6196665238e-02,4.8783154127e+00,-1.0865946083e+00,9.5141200059e-02,5.4461351923e-01,-5.4002528378e-02,5.2937184720e-01,9.8035675710e-01,1.4975850434e-02,1.8722929896e-01,-6.0179251691e-02,5.0085008599e+00,-1.3009496630e+00,-8.8995703719e-01,6.0414714460e-01,-7.5586978892e-02,3.8945071830e-01,9.7448491098e-01,2.1536143422e-02,2.0463184152e-01,-8.9672527734e-02,0.0000000000e+00,1.0431869150e-04,1.4241858117e-04,1.0198223502e-04,6.5913311551e-07,1.2311491035e-06,5.6272284455e-07,9.4518715542e-09,9.4388507019e-09,1.6527957766e-06
1.6605000000e+01,5.1457777646e+00,-3.0525999097e+00,9.5433810497e+00,1.7439541080e-01,-7.2996270214e-01,5.6720637311e-02,5.1307333598e+00,-3.0636374401e+00,9.5316264622e+00,1.7373755076e-01,-7.2948347718e-01,5.5262564353e-02,4.8811511200e+00,-1.0869138236e+00,9.7766307552e-02,5.8237578447e-01,-7.2049344930e-02,5.2481536260e-01,9.8050941067e-01,1.5430279645e-02,1.8638641772e-01,-6.0193897967e-02,5.0115215956e+00,-1.3013275979e+00,-8.8800978360e-01,6.4115284286e-01,-8.6776966341e-02,3.5674145746e-01,9.7439316724e-01,2.2140391179e-02,2.0497383466e-01,-8.9741215861e-02,0.0000000000e+00,1.0432136751e-04,1.4246798712e-04,1.0198350636e-04,6.7248563032e-07,1.3162385897e-06,5.7258086716e-07,9.4705293542e-09,9.4575085019e-09,1.6528144344e-06
1.6610000000e+01,6.0701749164e+00,-3.0534721104e+00,5.4011904399e+00,1.2819287656e-01,-1.2629537763e+00,8.1624191090e-02,6.0723330154e+00,-3.0487375049e+00,5.3750246736e+00,1.2873762328e-01,-1.2632304646e+00,8.2248647922e-02,4.8841717431e+00,-1.0873339783e+00,1.0032227745e-01,6.1809520515e-01,-9.2037634643e-02,5.0080638262e-01,9.8101586615e-01,1.5657946346e-02,1.8370543157e-01,-6.0124982191e-02,5.0147273599e+00,-1.3017614827e+00,-8.8622607631e-01,6.8036844083e-01,-1.0985957289e-01,3.4087531004e-01,9.7476857273e-01,2.2430472321e-02,2.0315303053e-01,-8.9732656889e-02,0.0000000000e+00,1.0432429691e-04,1.4252046286e-04,1.0198480861e-04,6.9130676899e-07,1.4116198936e-06,5.8251633233e-07,9.4891871542e-09,9.4761663019e-09,1.6528330922e-06
1.6615000000e+01,6.0669954242e+00,-2.9294365977e+00,3.6142966623e+00,9.4435696896e-02,-1.5033702368e+00,9.6540692428e-02,6.0180814378e+00,-2.9742618955e+00,3.6164371232e+00,9.3986592283e-02,-1.5033747289e+00,9.6841847526e-02,4.8873616413e+00,-1.0878518154e+00,1.0271672189e-01,6.5060224303e-01,-1.1123789500e-01,4.6438863661e-01,9.8167251674e-01,1.5749550975e-02,1.8019558299e-01,-6.0004778030e-02,5.0181292021e+00,-1.3023107806e+00,-8.8452169976e-01,7.1550246046e-01,-1.3206414742e-01,3.0432118435e-01,9.7541619705e-01,2.2500889755e-02,2.0004095447e-01,-8.9669220055e-02,0.0000000000e+00,1.0432771468e-04,1.4257619124e-04,1.0198614264e-04,7.1031323048e-07,1.5014580953e-06,5.9243554215e-07,9.5078449542e-09,9.4948241019e-09,1.6528517500e-06
1.6620000000e+01,5.5403699612e+00,-2.8795832808e+00,2.9485508968e+00,6.4044514382e-02,-1.6096866376e+00,1.0580474429e-01,5.5380471721e+00,-2.8787949553e+00,2.9780764793e+00,6.3817288534e-02,-1.6096501008e+00,1.0553503431e-01,4.8907046034e+00,-1.0884630781e+00,1.0491479872e-01,6.7989729508e-01,-1.2955256379e-01,4.2380233009e-01,9.8238638170e-01,1.5745145561e-02,1.7631556492e-01,-5.9849051931e-02,5.0217067144e+00,-1.3029711013e+00,-8.8300009384e-01,7.4720714892e-01,-1.5293593131e-01,2.5980005650e-01,9.7617741904e-01,2.2442280101e-02,1.9634690920e-01,-8.9564958917e-02,0.0000000000e+00,1.0433160473e-04,1.4263485093e-04,1.0198750868e-04,7.2981017845e-07,1.5865902227e-06,6.0233692964e-07,9.5265027542e-09,9.5134819019e-09,1.6528704078e-06
1.6625000000e+01,1.3438005202e+01,-5.3380955408e+00,-1.7286594014e+00,6.6691429262e-02,-2.3458388727e+00,1.4095624478e-01,1.3439510302e+01,-5.3310991196e+00,-1.7456468301e+00,6.6230854451e-02,-2.3470449180e+00,1.4052884774e-01,4.8942593169e+00,-1.0891993364e+00,1.0683382960e-01,7.3456088588e-01,-1.6103152096e-01,3.5318380085e-01,9.8327552142e-01,1.5658701918e-02,1.7136503677e-01,-5.9649628667e-02,5.0254427501e+00,-1.3037357810e+00,-8.8170109356e-01,7.7527628574e-01,-1.7285271430e-01,2.1348622210e-01,9.7697970615e-01,2.2289902037e-02,1.9239669471e-01,-8.9427769232e-02,0.0000000000e+00,1.0433594202e-04,1.4269617053e-04,1.0198890701e-04,7.5009645616e-07,1.6657456907e-06,6.1221103376e-07,9.5451605542e-09,9.5321397019e-09,1.6528890656e-06
1.6630000000e+01,9.8734530996e+00,-4.8719842486e+00,-1.4150432471e+00,3.9457434693e-02,-2.8402920670e+00,1.6747031989e-01,9.8772898679e+00,-4.8839595496e+00,-1.3765872659e+00,3.7640065637e-02,-2.8405291040e+00,1.6558316844e-01,4.8980785760e+00,-1.0900987745e+00,1.0837704420e-01,7.8097182427e-01,-1.9193075330e-01,2.8069739933e-01,9.8441893241e-01,1.5452826311e-02,1.6478300338e-01,-5.9389708458e-02,5.0293191315e+00,-1.3046000446e+00,-8.8063366245e-01,8.2830971906e-01,-2.0958026959e-01,1.3067041970e-01,9.7811895068e-01,2.1995750100e-02,1.8664104727e-01,-8.9244746466e-02,0.0000000000e+00,1.0434070899e-04,1.4275985997e-04,1.0199033786e-04,7.8072043022e-07,1.8120046296e-06,6.2254297186e-07,9.5638183542e-09,9.5507975019e-09,1.6529077234e-06
1.6635000000e+01,6.8991435279e+00,-4.5244589199e+00,-2.9149406303e-01,-5.5565976541e-03,-3.0761572092e+00,1.8023391490e-01,6.9160229054e+00,-4.5027584937e+00,-2.9859715541e-01,-5.8697914184e-03,-3.0764494189e+00,1.8007337965e-01,4.9020898223e+00,-1.0911419234e+00,1.0958597320e-01,8.1447422253e-01,-2.1931371052e-01,2.1774598378e-01,9.8565134403e-01,1.5109060513e-02,1.5739393102e-01,-5.9078716855e-02,5.0334606801e+00,-1.3056479459e+00,-8.7998031035e-01,8.6644284883e-01,-2.4120184203e-01,5.6589800038e-02,9.7945467286e-01,2.1536121810e-02,1.7967301225e-01,-8.9007572419e-02,0.0000000000e+00,1.0434623874e-04,1.4282797139e-04,1.0199180369e-04,8.1221781194e-07,1.9255573850e-06,6.3269208186e-07,9.5824761542e-09,9.5694553019e-09,1.6529263812e-06
1.6640000000e+01,4.5181515203e+00,-4.1839041861e+00,9.5948404400e-01,-5.3535224612e-02,-3.1691212514e+00,1.8893745996e-01,4.5303471687e+00,-4.1550642209e+00,9.5398633617e-01,-5.2427193383e-02,-3.1679316556e+00,1.8926628777e-01,4.9062377997e+00,-1.0923130984e+00,1.1051028771e-01,8.3807314488e-01,-2.4378543743e-01,1.6475475905e-01,9.8688510476e-01,1.4634520282e-02,1.4964975908e-01,-5.8724530011e-02,5.0377928944e+00,-1.3068539551e+00,-8.7969736135e-01,8.9353795070e-01,-2.6908424202e-01,-6.3264970038e-03,9.8084775659e-01,2.0918337506e-02,1.7212689670e-01,-8.8726732029e-02,0.0000000000e+00,1.0435243262e-04,1.4289929601e-04,1.0199330398e-04,8.4432655537e-07,2.0121037067e-06,6.4268677489e-07,9.6011339542e-09,9.5881131019e-09,1.6529450390e-06
1.6645000000e+01,2.0798902808e+01,-5.3345277281e+00,-1.3198886751e+01,-1.8424984449e-02,-3.7203236784e+00,1.8336341700e-01,2.0790541047e+01,-5.3731224590e+00,-1.3217900245e+01,-1.9663141123e-02,-3.7208883767e+00,1.8304649207e-01,4.9106315001e+00,-1.0936314911e+00,1.1096082683e-01,9.1241452868e-01,-2.7835059020e-01,2.9970323806e-02,9.8817112749e-01,1.4106496719e-02,1.4110698954e-01,-5.8375055045e-02,5.0422605841e+00,-1.3081993763e+00,-8.7972899383e-01,9.1224469860e-01,-2.9376882864e-01,-5.8798877995e-02,9.8222527615e-01,2.0164750220e-02,1.6435248600e-01,-8.8403337524e-02,0.0000000000e+00,1.0435921898e-04,1.4297293690e-04,1.0199483845e-04,8.7648819305e-07,2.0765033503e-06,6.5255133069e-07,9.6197917542e-09,9.6067709019e-09,1.6529636968e-06
1.6650000000e+01,1.2813474718e+01,-4.8603949726e+00,-6.7913149243e+00,-3.3193205018e-02,-4.1656812531e+00,1.7584742212e-01,1.2764821793e+01,-4.8347101434e+00,-6.7832915618e+00,-3.2903643215e-02,-4.1664531971e+00,1.7669298736e-01,4.9153868403e+00,-1.0951216342e+00,1.1074977068e-01,9.7307048682e-01,-3.1036046106e-01,-8.4079613869e-02,9.8956182230e-01,1.3524485951e-02,1.3119840143e-01,-5.8064340168e-02,5.0468218076e+00,-1.3096682205e+00,-8.8002298822e-01,9.8311490266e-01,-3.3284175290e-01,-2.0445257697e-01,9.8375273060e-01,1.9371761653e-02,1.5520483056e-01,-8.8129225965e-02,0.0000000000e+00,1.0436653682e-04,1.4304821137e-04,1.0199640701e-04,9.2087413331e-07,2.3006522269e-06,6.6344264005e-07,9.6384495542e-09,9.6254287019e-09,1.6529823546e-06
1.6655000000e+01,6.9605313349e+00,-4.3488866931e+00,-1.9114596680e+00,-7.3144295415e-02,-4.4076755853e+00,1.7388857986e-01,6.9457084329e+00,-4.3601412901e+00,-1.9272517845e+00,-7.3831288606e-02,-4.4090045396e+00,1.7393109192e-01,4.9203724391e+00,-1.0967567578e+00,1.1007858117e-01,1.0104433557e+00,-3.3751348852e-01,-1.6263312911e-01,9.9094987098e-01,1.2813351446e-02,1.2049121398e-01,-5.7758450265e-02,5.0517373821e+00,-1.3113324292e+00,-8.8104525111e-01,1.0284872861e+00,-3.6524854547e-01,-3.0584194953e-01,9.8535594127e-01,1.8439526596e-02,1.4495038051e-01,-8.7880828688e-02,0.0000000000e+00,1.0437467287e-04,1.4312941837e-04,1.0199801390e-04,9.6476386607e-07,2.4568549888e-06,6.7392247856e-07,9.6571073542e-09,9.6440865019e-09,1.6530010124e-06
1.6660000000e+01,2.7276035400e+00,-3.9233974115e+00,1.7312294937e+00,-1.2083949693e-01,-4.5023989899e+00,1.7563025653e-01,2.7173098880e+00,-3.9090964232e+00,1.7499621465e+00,-1.2236413251e-01,-4.5016974005e+00,1.7507622702e-01,4.9254898823e+00,-1.0985150027e+00,1.0909552060e-01,1.0302473601e+00,-3.6057231906e-01,-2.1509197881e-01,9.9226398864e-01,1.1963922058e-02,1.0940727324e-01,-5.7437705221e-02,5.0568798186e+00,-1.3131586720e+00,-8.8257446085e-01,1.0547087002e+00,-3.9189288763e-01,-3.7433169542e-01,9.8693478805e-01,1.7352881745e-02,1.3409201491e-01,-8.7623816246e-02,0.0000000000e+00,1.0438349847e-04,1.4321447409e-04,1.0199965787e-04,1.0064372396e-06,2.5547419918e-06,6.8404191100e-07,9.6757651542e-09,9.6627443019e-09,1.6530196702e-06
1.6665000000e+01,2.6775014384e+01,-3.2359981752e+00,-2.3179723761e+01,-8.7736358216e-02,-4.6710851498e+00,9.7321384705e-02,2.6764703551e+01,-3.2588118392e+00,-2.3147527805e+01,-8.8506271937e-02,-4.6710350160e+00,9.7839646192e-02,4.9309092800e+00,-1.1003986520e+00,1.0750073128e-01,1.1315021423e+00,-3.8839905624e-01,-4.0323676158e-01,9.9347379962e-01,1.1078024377e-02,9.8051733048e-02,-5.7209653752e-02,5.0621533621e+00,-1.3151181364e+00,-8.8444611933e-01,1.0664274322e+00,-4.1399206721e-01,-4.1890417597e-01,9.8842514975e-01,1.6126237271e-02,1.2299365243e-01,-8.7339734835e-02,0.0000000000e+00,1.0439290257e-04,1.4330181069e-04,1.0200133807e-04,1.0455104107e-06,2.6050415873e-06,6.9386415446e-07,9.6944229542e-09,9.6814021019e-09,1.6530383280e-06
1.6670000000e+01,1.4686492148e+01,-2.9863274799e+00,-8.6416830884e+00,-8.9349990658e-02,-4.9563603492e+00,3.5615057820e-02,1.4691362071e+01,-3.0064576289e+00,-8.6558810005e+00,-8.9239477583e-02,-4.9553762743e+00,3.6538173497e-02,4.9368232303e+00,-1.1024151621e+00,1.0503172953e-01,1.2126480702e+00,-4.1294602912e-01,-5.4080681075e-01,9.9459864290e-01,1.0186481161e-02,8.6026764562e-02,-5.7176664149e-02,5.0674854992e+00,-1.3171880967e+00,-8.8654064021e-01,1.1634987719e+00,-4.4631550692e-01,-6.1338170803e-01,9.8981874075e-01,1.4918358687e-02,1.1145821038e-01,-8.7254629572e-02,0.0000000000e+00,1.0440279788e-04,1.4339023813e-04,1.0200305395e-04,1.0931480849e-06,2.9624808027e-06,7.0555996697e-07,9.7130807542e-09,9.7000599019e-09,1.6530569858e-06
1.6675000000e+01,6.3795168830e+00,-2.7028072934e+00,8.3023573936e-01,-1.1323674938e-01,-5.1670353675e+00,2.5813415637e-03,6.3648958988e+00,-2.6779983909e+00,8.3252985053e-01,-1.1555292759e-01,-5.1674323821e+00,1.9401124764e-03,4.9430296935e+00,-1.1045384290e+00,1.0207808900e-01,1.2578050471e+00,-4.3244781067e-01,-6.1353181151e-01,9.9561744041e-01,9.2036222192e-03,7.3374552398e-02,-5.7248412634e-02,5.0733029931e+00,-1.3194196743e+00,-8.8960754875e-01,1.2219384547e+00,-4.7133661338e-01,-7.2109170249e-01,9.9113486081e-01,1.3624905884e-02,9.9203380728e-02,-8.7319750802e-02,0.0000000000e+00,1.0441338895e-04,1.4348681538e-04,1.0200481204e-04,1.1374916985e-06,3.1979098051e-06,7.1649894609e-07,9.7317385542e-09,9.7187177019e-09,1.6530756436e-06
1.6680000000e+01,5.4785624454e-01,-2.3149183192e+00,7.1370923593e+00,-1.5033456880e-01,-5.2585034873e+00,-1.3534375962e-02,5.6845751758e-01,-2.2910887848e+00,7.1216405195e+00,-1.5009064491e-01,-5.2595173789e+00,-1.3658028766e-02,4.9493768410e+00,-1.1067447961e+00,9.8893412549e-02,1.2757293442e+00,-4.4731240661e-01,-6.4396550930e-01,9.9649364311e-01,8.1150385901e-03,6.0364094551e-02,-5.7364984757e-02,5.0794126854e+00,-1.3217763573e+00,-8.9321300726e-01,1.2511525382e+00,-4.9025855130e-01,-7.7255312331e-01,9.9233798308e-01,1.2215905142e-02,8.6417015056e-02,-8.7453979311e-02,0.0000000000e+00,1.0442453462e-04,1.4358836928e-04,1.0200661018e-04,1.1768388396e-06,3.3256686791e-06,7.2676908150e-07,9.7503963542e-09,9.7373755019e-09,1.6530943014e-06
1.6685000000e+01,2.7207988029e+01,1.1807623444e+00,-2.2303795557e+01,-1.8724374510e-01,-5.0007553218e+00,-1.7303860113e-01,2.7138936978e+01,1.1899330004e+00,-2.2311351012e+01,-1.8655768266e-01,-5.0017333257e+00,-1.7350554978e-01,4.9560683083e+00,-1.1090096879e+00,9.5161955446e-02,1.3966871931e+00,-4.5736696379e-01,-8.2679411000e-01,9.9717182598e-01,6.9374570170e-03,4.7671511264e-02,-5.7685771077e-02,5.0856684481e+00,-1.3242276501e+00,-8.9707577288e-01,1.2578197485e+00,-5.0352687319e-01,-7.8704264071e-01,9.9338982344e-01,1.0689319268e-02,7.3397666515e-02,-8.7608102930e-02,0.0000000000e+00,1.0443611680e-04,1.4369249493e-04,1.0200844681e-04,1.2097920220e-06,3.3639180283e-06,7.3647449038e-07,9.7690541542e-09,9.7560333019e-09,1.6531129592e-06
1.6690000000e+01,1.3195638288e+01,7.5650119812e-01,-1.9312993661e+00,-1.9474246323e-01,-5.0572514586e+00,-3.0574427246e-01,1.3212359323e+01,7.6072004508e-01,-1.9598768044e+00,-1.9591020472e-01,-5.0561159522e+00,-3.0542811128e-01,4.9633392729e+00,-1.1113116402e+00,9.0639871076e-02,1.4883327355e+00,-4.6380586687e-01,-9.3516403970e-01,9.9765709550e-01,5.7050714609e-03,3.5190432194e-02,-5.8390114201e-02,5.0919575468e+00,-1.3267452845e+00,-9.0101098608e-01,1.3752891575e+00,-5.1737785972e-01,-9.6642794228e-01,9.9419668177e-01,9.0964899631e-03,6.1018624638e-02,-8.8130240460e-02,0.0000000000e+00,1.0444802538e-04,1.4379733164e-04,1.0201032076e-04,1.2360687113e-06,3.8755563998e-06,7.4892473560e-07,9.7877119542e-09,9.7746911019e-09,1.6531316170e-06
1.6695000000e+01,3.8563938007e+00,6.7551160890e-01,1.0182951487e+01,-1.9636741024e-01,-5.1835782454e+00,-3.9046076261e-01,3.8190875770e+00,6.7681594652e-01,1.0177448498e+01,-1.9734096672e-01,-5.1825137809e+00,-3.8973534794e-01,4.9709158724e+00,-1.1136317723e+00,8.5829137634e-02,1.5313593886e+00,-4.6596892422e-01,-9.6343396550e-01,9.9797623369e-01,4.4379503707e-03,2.2416389647e-02,-5.9340096551e-02,5.0988339926e+00,-1.3293321738e+00,-9.0584312580e-01,1.4392620477e+00,-5.2486483434e-01,-1.0331440554e+00,9.9482532680e-01,7.4508902720e-03,4.8494161234e-02,-8.8968363632e-02,0.0000000000e+00,1.0446027085e-04,1.4391208116e-04,1.0201224035e-04,1.2575230368e-06,4.1798325436e-06,7.6011146030e-07,9.8063697542e-09,9.7933489019e-09,1.6531502748e-06
1.6700000000e+01,-2.5771972051e+00,8.1985902627e-01,1.7304688127e+01,-1.9674229894e-01,-5.2410584770e+00,-4.4039570598e-01,-2.5728538189e+00,7.9452819315e-01,1.7282946539e+01,-1.9745049510e-01,-5.2410246467e+00,-4.4145793127e-01,4.9785954935e+00,-1.1159488542e+00,8.1025875168e-02,1.5382917504e+00,-4.6367083812e-01,-9.4501576244e-01,9.9812243712e-01,3.1522628561e-03,9.4118190793e-03,-6.0440726512e-02,5.1060303028e+00,-1.3319564979e+00,-9.1100884607e-01,1.4635934828e+00,-5.2613453513e-01,-1.0333895076e+00,9.9528643047e-01,5.7616557664e-03,3.5649484499e-02,-9.0004660426e-02,0.0000000000e+00,1.0447272905e-04,1.4403232922e-04,1.0201420233e-04,1.2715296884e-06,4.3070013456e-06,7.7021187889e-07,9.8250275542e-09,9.8120067019e-09,1.6531689326e-06
1.6705000000e+01,8.3224390861e+00,5.3114644831e+00,-6.6932760355e-02,-4.0601413725e-01,-4.4469940741e+00,-6.8034439051e-01,8.3234612564e+00,5.2983009206e+00,-8.6582711509e-02,-4.0756641010e-01,-4.4470318053e+00,-6.8011752154e-01,4.9864206687e+00,-1.1182098413e+00,7.6098562882e-02,1.5926611393e+00,-4.4589677857e-01,-1.0112905892e+00,9.9807820191e-01,1.6336184038e-03,-2.5250836902e-03,-6.1893926321e-02,5.1133482702e+00,-1.3345871706e+00,-9.1617579361e-01,1.4577353577e+00,-5.2134613578e-01,-9.9519323415e-01,9.9557110465e-01,4.0531200213e-03,2.2656500196e-02,-9.1150594047e-02,0.0000000000e+00,1.0448527720e-04,1.4415479680e-04,1.0201620434e-04,1.2770396853e-06,4.2916691876e-06,7.7942837644e-07,9.8436853542e-09,9.8306645019e-09,1.6531875904e-06
